ID,Name,Sheltered,Ramps,Electric,Directional
Y39,"BLK 662/666,666A TO 666B YISHUN AVENUE 4",0,0,0,1
Y3M,BLK 115A/115B/115C YISHUN RING ROAD,0,0,0,1
Y40,BLK 865/880 YISHUN STREET 81,0,0,0,1
Y41,BLK 302-314 YISHUN CENTRAL/RING ROAD,0,0,0,1
Y43,BLK 320-332 YISHUN CENTRAL/RING ROAD,0,0,0,1
Y45,BLK 343-346 YISHUN AVENUE 11,0,0,0,1
Y46,BLK 349-359 YISHUN RING ROAD,0,0,0,1
Y48,BLK 386-399 YISHUN RING ROAD/AVENUE 6,0,0,0,1
Y49,BLK 401/414 YISHUN RING ROAD/AVENUE 6,0,0,0,1
Y4T,BLK 137 YISHUN RING ROAD,0,0,0,1
Y51,"BLK 423/427, 433/440 YISHUN AVENUE 6/11",0,0,0,1
Y56,"BLK 926/932,934/935 YISHUN CENTRAL 1",0,0,0,1
Y56,"BLK 926/932,934/935 YISHUN CENTRAL 1",0,0,0,1
Y56,"BLK 926/932,934/935 YISHUN CENTRAL 1",0,0,0,1
Y56,"BLK 926/932,934/935 YISHUN CENTRAL 1",0,0,0,1
Y57,BLK 415/417 YISHUN RING ROAD/AVENUE 11,0,0,0,1
Y58,162 YISHUN STREET 11,0,0,0,1
YHS,BLK 11/12/13 YORK HILL CAR PARK,0,0,0,1
YHS,BLK 11/12/13 YORK HILL CAR PARK,0,0,0,1
YHS,BLK 11/12/13 YORK HILL CAR PARK,0,0,0,1
A100,BLK 650 ANG MO KIO STREET 61,0,0,0,1
A101,BLK 651 ANG MO KIO AVENUE 9,1,1,0,1
AM14,BLK 227 ANG MO KIO STREET 23,1,1,0,1
AM16,BLK 256A ANG MO KIO STREET 21,1,1,0,1
AM18,BLK 308C ANG MO KIO AVENUE 1,1,1,0,1
AM19,BLK 260 ANG MO KIO STREET 21,1,1,1,1
AM20,BLK 309B ANG MO KIO STREET 31,1,1,0,1
AM22,BLK 316B ANG MO KIO STREET 31,1,1,0,1
AM32,BLK 255A ANG MO KIO STREET 21,1,1,0,1
AM43,BLK 455 ANG MO KIO STREET 44,1,1,0,1
AM43,BLK 455 ANG MO KIO STREET 44,1,1,0,1
AM43,BLK 455 ANG MO KIO STREET 44,1,1,0,1
AM43,BLK 455 ANG MO KIO STREET 44,1,1,0,1
AM46,BLK 588 ANG MO KIO STREET 52,1,1,0,1
AM51,BLK 700 ANG MO KIO AVENUE 6,1,1,0,1
AM64,BLK 590 ANG MO KIO STREET 51,1,1,0,1
AM79,BLK 596 ANG MO KIO STREET 52,1,1,0,1
AM80,BLK 130A ANG MO KIO STREET 12,1,1,0,1
AM81,BLK 132A ANG MO KIO STREET 12,1,1,0,1
AM96,BLK 352A ANG MO KIO STREET 32,1,1,0,1
AR1L,3 AND 5 DOVER ROAD,0,0,0,1
AR1M,BLK 2A DOVER ROAD,1,1,0,1
AR2L,BLK 26 AND 27 DOVER CRESCENT,0,0,0,1
AR2M,BLK 28 DOVER CRESCENT,1,1,0,1
AR5M,BLK 19A DOVER CRESCENT,1,1,0,1
AR5M,BLK 19A DOVER CRESCENT,1,1,0,1
AR5M,BLK 19A DOVER CRESCENT,1,1,0,1
AR7L,12 TO 14 DOVER CLOSE EAST,0,0,0,1
AR7M,BLK 12A DOVER CLOSE EAST,1,1,0,1
B10M,BLK 431 BEDOK NORTH ROAD,1,1,0,1
B23L,BLK 187 BEDOK NORTH STREET 4,0,0,0,1
B23M,BLK 187 BEDOK NORTH STREET 4,1,1,0,1
B44B,BLKS 556/557 BEDOK NORTH STREET 3,0,0,0,1
B48B,BLK 547C BEDOK NORTH AVENUE 1,1,1,0,1
B65L,BLK 152A BEDOK SOUTH ROAD,0,0,0,1
B65M,BLK 154 BEDOK SOUTH ROAD,1,1,0,1
B94A,"BLK 512 TO 518, 554 BEDOK NORTH AVENUE 2",0,0,0,1
B99M,BLK 807 CHAI CHEE ROAD,1,1,0,1
BA11,BLK 119 ALKAFF CRESCENT,1,1,0,1
BBM1,BLK 188A BUKIT BATOK WEST AVENUE 6,1,1,0,1
BBM2,BLK 628A BUKIT BATOK CENTRAL,1,1,0,1
BBM3,BLK 289H BUKIT BATOK STREET 25,1,1,0,1
BBM5,BLK 290H BUKIT BATOK STREET 24,1,1,0,1
BBM7,BLK 154A BUKIT BATOK WEST AVENUE 8,1,1,0,1
BBM8,BLK 622A BUKIT BATOK CENTRAL,1,1,0,1
BBM9,BLK 395A BUKIT BATOK WEST AVENUE 5,1,1,0,1
BE10,BLKS 168-180 BISHAN STREET 13,0,0,0,1
BE11,BLK 181-186 BISHAN STREET 13,0,0,0,1
BE12,BLK 187-197 BISHAN STREET 13,0,0,0,1
BE13,BLK 135A BISHAN STREET 12,1,1,0,1
BE14,BLK 167A BISHAN STREET 13,1,1,0,1
BE18,BLK 441-455 SIN MING AVENUE/BRIGHT HILL DRIVE,0,0,0,1
BE19,BLK 503/504 BISHAN STREET 11,0,0,0,1
BE19,BLK 503/504 BISHAN STREET 11,0,0,0,1
BE19,BLK 503/504 BISHAN STREET 11,0,0,0,1
BE19,BLK 503/504 BISHAN STREET 11,0,0,0,1
BE22,BLK 511/513 BISHAN STREET 13,0,0,0,1
BE22,BLK 511/513 BISHAN STREET 13,0,0,0,1
BE22,BLK 511/513 BISHAN STREET 13,0,0,0,1
BE22,BLK 511/513 BISHAN STREET 13,0,0,0,1
BE23,BLK 514 BISHAN STREET 13,1,1,0,1
BE23,BLK 514 BISHAN STREET 13,1,1,0,1
BE23,BLK 514 BISHAN STREET 13,1,1,0,1
BE23,BLK 514 BISHAN STREET 13,1,1,0,1
BE25,BLK 207A BISHAN STREET 23,1,1,0,1
BE26,BLK 207/212/216/217 BISHAN STREET 23,0,0,0,1
BE27,BLK 212A BISHAN STREET 23,1,1,0,1
BE28,"BLK 213-215,218-227 BISHAN STREET 23",0,0,0,1
BE29,BLK 228-231 BISHAN STREET 23,0,0,0,1
BE30,BLK 231A BISHAN STREET 23,1,1,0,1
BE31,BLK 232-237 BISHAN STREET 22,0,0,0,1
BE32,BLK 237A BISHAN STREET 22,1,1,0,1
BE33,BLK 238-245 BISHAN STREET 22,0,0,0,1
BE34,BLK 246A BISHAN STREET 22,1,1,0,1
BE35,BLK 246-256 BISHAN STREET 22,0,0,0,1
BE36,BLK 278-281 BISHAN STREET 24,0,0,0,1
BE37,BLK 282 BISHAN STREET 22,1,1,0,1
BE38,BLK 283/284 BISHAN STREET 22,0,0,0,1
BE39,BLK 263A BISHAN STREET 22,1,1,0,1
BE39,BLK 263A BISHAN STREET 22,1,1,0,1
BE39,BLK 263A BISHAN STREET 22,1,1,0,1
BE39,BLK 263A BISHAN STREET 22,1,1,0,1
BE3R,BLK 410A SIN MING AVENUE,1,1,0,1
BE40,BLK 268A BISHAN STREET 24,1,1,0,1
BE42,BLK 290A BISHAN STREET 24,1,1,0,1
BE44,BLK 448A BRIGHT HILL DRIVE,1,1,0,1
BE45,BLK 275 BISHAN STREET 24,1,1,0,1
BE45,BLK 275 BISHAN STREET 24,1,1,0,1
BE45,BLK 275 BISHAN STREET 24,1,1,0,1
BE45,BLK 275 BISHAN STREET 24,1,1,0,1
BJ10,BLK 234-241 BUKIT PANJANG RING ROAD,0,0,0,1
BJ11,BLK 242-245 BUKIT PANJANG RING ROAD,0,0,0,1
BJ12,BLK 246-255 BANGKIT ROAD,0,0,0,1
BJ13,BLK 270-277 BANGKIT ROAD,0,0,0,1
BJ14,BLK 257 BANGKIT ROAD,0,0,0,1
BJ15,BLK 259A BANGKIT ROAD,1,1,0,1
BJ16,BLK 259A BANGKIT ROAD,1,1,0,1
BJ17,BLK 401A FAJAR ROAD,1,1,0,1
BJ18,BLK 401-408 FAJAR ROAD,0,0,0,1
BJ19,BLK 409-419 FAJAR ROAD,0,0,0,1
BJ20,BLK 420-426 FAJAR ROAD,0,0,0,1
BJ21,BLK 427-435 BUKIT PANJANG RING ROAD,0,0,0,1
BJ23,BLK 258 BUKIT PANJANG RING ROAD,0,0,0,1
BJ24,BLK 436-441 FAJAR ROAD,0,0,0,1
BJ25,BLK 453A FAJAR ROAD,1,1,0,1
BJ26,BLK 449A BUKIT PANJANG RING ROAD,1,1,0,1
BJ27,BLK 442A FAJAR ROAD,1,1,0,1
BJ28,BLK 170A LOMPANG ROAD,1,1,0,1
BJ29,BLK 505A JELAPANG ROAD,1,1,0,1
BJ30,BLK 510A JELAPANG ROAD,1,1,0,1
BJ31,BLK 513A JELAPANG ROAD,1,1,0,1
BJ32,BLK 518A JELAPANG ROAD,1,1,0,1
BJ33,BLK 234A BUKIT PANJANG RING ROAD,1,1,0,1
BJ34,BLK 517A JELAPANG ROAD,1,1,0,1
BJ35,BLK 521A JELAPANG ROAD,1,1,0,1
BJ36,BLK 525A JELAPANG ROAD,1,1,0,1
BJ37,BLK 529A JELAPANG ROAD,1,1,0,1
BJ38,BLK 533A BUKIT PANJANG RING ROAD,1,1,0,1
BJ39,BLK 537A BUKIT PANJANG RING ROAD,1,1,0,1
BJ40,BLK 541A BUKIT PANJANG RING ROAD,1,1,0,1
BJ41,BLK 152A GANGSA ROAD,1,1,0,1
BJ42,BLK 163A GANGSA ROAD,1,1,0,1
BJ43,BLK 603A SENJA ROAD,1,1,0,1
BJ44,BLK 177A LOMPANG ROAD,1,1,0,1
BJ45,BLK 180A LOMPANG ROAD,1,1,0,1
BJ48,BLK 651A SENJA LINK,1,1,0,1
BJ49,BLK 611A/613A/615A/616A BUKIT PANJANG RING ROAD/SENJA ROAD,1,1,0,1
BJ50,BLK 468A SEGAR ROAD,1,1,0,1
BJ51,BLK 181A JELEBU ROAD,1,1,0,1
BJ52,BLK 185A JELEBU ROAD,1,1,0,1
BJ53,BLK 480A SEGAR ROAD,1,1,0,1
BJ54,BLK 476A SEGAR ROAD,1,1,0,1
BJ55,BLK 625A SENJA ROAD,1,1,0,1
BJ56,BLK 629A SENJA ROAD,1,1,0,1
BJ57,BLK 628 SENJA ROAD,0,0,0,1
BJ58,BLK 455A SEGAR ROAD,1,1,0,1
BJ60,BLK 547 SEGAR ROAD,1,1,0,1
BJ61,BLK 548 SEGAR ROAD,1,1,0,1
BJ62,BLK 454 FAJAR ROAD,0,0,0,1
BJ63,BLK 443 FAJAR ROAD,1,1,0,1
BJ65,BLK 632 SENJA ROAD,1,1,0,1
BJ66,BLK 634 SENJA ROAD,1,1,0,1
BJ67,BLK 636 SENJA ROAD,1,1,0,1
BJ68,BLK 422A FAJAR ROAD,1,1,0,1
BJ69,BLK 643 SENJA CLOSE,1,1,0,1
BJ71,BLK 642 SENJA CLOSE,1,1,0,1
BJ72,BLK 638 SENJA CLOSE,1,1,1,1
BJAL,BLK 517 - 519 JELAPANG ROAD,0,0,0,1
BJBL,BLK 533 - 534 BUKIT PANJANG RING ROAD,0,0,0,1
BJMP,BLK 259B BANGKIT ROAD,0,0,0,1
BKE1,BLK 668 CHANDER ROAD,0,0,0,1
BKE2,BLK 681/682 RACE COURSE ROAD,0,0,0,1
BKE3,BLK 682/683 RACE COURSE ROAD,0,0,0,1
BKE4,BLK 684/685 RACE COURSE ROAD,0,0,0,1
BKE7,BLK 678 PERUMAL ROAD,1,1,0,1
BKE9,BLK 668 CHANDER ROAD,0,0,0,1
BKRM,BLK 6A BOON KENG ROAD,1,1,0,1
BL10,BLK 188/191 BOON LAY DRIVE,0,0,0,1
BL13,BLK 198/206 BOON LAY DRIVE,0,0,0,1
BL15,BLK 257A BOON LAY DRIVE,1,1,0,1
BL17,BLK 268 BOON LAY DRIVE,1,1,0,1
BL18,BLK 208A BOON LAY PLACE,1,1,0,1
BL19,BLK 212A BOON LAY PLACE,1,1,1,1
BL22,BLK 196 BOON LAY DRIVE,1,1,0,1
BL23,BLK 216 BOON LAY AVENUE,1,1,0,1
BL24,BLK 237 BOON LAY DRIVE,1,1,0,1
BL8L,BLK 221 BOON LAY PLACE,0,0,0,1
BM10,BLK 56/57 LENGKOK BAHRU,0,0,0,1
BM13,BLK 44/47 LENGKOK BAHRU,0,0,0,1
BM14,BLK 34-36 JALAN RUMAH TINGGI,0,0,0,1
BM14,BLK 34-36 JALAN RUMAH TINGGI,0,0,0,1
BM14,BLK 34-36 JALAN RUMAH TINGGI,0,0,0,1
BM19,BLK 88/89 REDHILL CLOSE,0,0,0,1
BM19,BLK 88/89 REDHILL CLOSE,0,0,0,1
BM19,BLK 88/89 REDHILL CLOSE,0,0,0,1
BM20,BLK 89/90 REDHILL CLOSE,0,0,0,1
BM20,BLK 89/90 REDHILL CLOSE,0,0,0,1
BM20,BLK 89/90 REDHILL CLOSE,0,0,0,1
BM26,BLK 1/3/5 JALAN BUKIT MERAH,0,0,0,1
BM28,"BLK 117, 161 BUKIT MERAH CENTRAL",0,0,0,1
BM28,"BLK 117, 161 BUKIT MERAH CENTRAL",0,0,0,1
BM28,"BLK 117, 161 BUKIT MERAH CENTRAL",0,0,0,1
BM29,BLK 163 BUKIT MERAH CENTRAL,1,1,0,1
BM30,BLK 164/165 BUKIT MERAH CENTRAL,0,0,0,1
BM30,BLK 164/165 BUKIT MERAH CENTRAL,0,0,0,1
BM30,BLK 164/165 BUKIT MERAH CENTRAL,0,0,0,1
BM31,BLK 119 BUKIT MERAH CENTRAL,1,1,0,1
BMVM,BLK 126A BUKIT MERAH VIEW,1,1,0,1
BMVM,BLK 126A BUKIT MERAH VIEW,1,1,0,1
BMVM,BLK 126A BUKIT MERAH VIEW,1,1,0,1
BR10,BLK 90 WHAMPOA DRIVE,0,0,0,1
BR11,BLKS 27-30 & 32-33 JALAN BAHAGIA,0,0,0,1
BR12,BLKS 34/35 JALAN BAHAGIA,0,0,0,1
BR14,BLK 20 JALAN TENTERAM,0,0,0,1
BRB1,BLK 665 BUFFALO ROAD BASEMENT CAR PARK,1,1,0,1
BRBL,BLK 665 BUFFALO ROAD LOADING/UNLOADING BAYS,0,0,0,1
BRM1,BLK 112A WHAMPOA ROAD,1,1,0,1
BRM3,BLK 98A WHAMPOA DRIVE,1,1,0,1
BRM4,BLK 85A WHAMPOA DRIVE,1,1,1,1
BRM5,BLK 19A JALAN TENTERAM,1,1,0,1
BRM6,BLK 116 JALAN TENTERAM,1,1,0,1
BRM7,BLK 78A LORONG LIMAU,1,1,0,1
BTM2,BLK 8C BOON TIONG ROAD,1,1,1,1
BTM2,BLK 8C BOON TIONG ROAD,1,1,1,1
BTM2,BLK 8C BOON TIONG ROAD,1,1,1,1
BTM3,BLK 11A BOON TIONG ROAD,1,1,0,1
BVM2,BLK 129A BUKIT MERAH VIEW,1,1,0,1
BVM2,BLK 129A BUKIT MERAH VIEW,1,1,0,1
BVM2,BLK 129A BUKIT MERAH VIEW,1,1,0,1
C13M,BLK 309A CLEMENTI AVENUE 4,1,1,1,1
C13M,BLK 309A CLEMENTI AVENUE 4,1,1,1,1
C13M,BLK 309A CLEMENTI AVENUE 4,1,1,1,1
C14M,BLK 318A CLEMENTI AVENUE 4,1,1,0,1
C14M,BLK 318A CLEMENTI AVENUE 4,1,1,0,1
C14M,BLK 318A CLEMENTI AVENUE 4,1,1,0,1
C15M,BLK 440 CLEMENTI AVENUE 3,1,1,0,1
C18A,BLK 426/427 CLEMENTI AVENUE 3,0,0,0,1
C19M,BLK 445 CLEMENTI AVENUE 3,1,1,0,1
C19M,BLK 445 CLEMENTI AVENUE 3,1,1,0,1
C19M,BLK 445 CLEMENTI AVENUE 3,1,1,0,1
C20M,BLK 462A CLEMENTI AVENUE 3,1,1,1,1
C20M,BLK 462A CLEMENTI AVENUE 3,1,1,1,1
C20M,BLK 462A CLEMENTI AVENUE 3,1,1,1,1
C20M,BLK 462A CLEMENTI AVENUE 3,1,1,1,1
C21L,BLK 454 TO 460 CLEMENTI AVENUE 3,0,0,0,1
C21L,BLK 454 TO 460 CLEMENTI AVENUE 3,0,0,0,1
C21L,BLK 454 TO 460 CLEMENTI AVENUE 3,0,0,0,1
C21M,BLK 455A CLEMENTI AVENUE 3,1,1,0,1
C21M,BLK 455A CLEMENTI AVENUE 3,1,1,0,1
C21M,BLK 455A CLEMENTI AVENUE 3,1,1,0,1
C22M,BLK 109A CLEMENTI STREET 11,1,1,0,1
C22M,BLK 109A CLEMENTI STREET 11,1,1,0,1
C22M,BLK 109A CLEMENTI STREET 11,1,1,0,1
C28M,BLK 208 CLEMENTI AVENUE 6,1,1,0,1
C28M,BLK 208 CLEMENTI AVENUE 6,1,1,0,1
C28M,BLK 208 CLEMENTI AVENUE 6,1,1,0,1
C28M,BLK 208 CLEMENTI AVENUE 6,1,1,0,1
C29A,BLK 503 WEST COAST DRIVE,0,0,0,1
C3ML,"BLK 419, 420 AND 420A CLEMENTI AVENUE 1",0,0,0,1
C3ML,"BLK 419, 420 AND 420A CLEMENTI AVENUE 1",0,0,0,1
C3ML,"BLK 419, 420 AND 420A CLEMENTI AVENUE 1",0,0,0,1
C40L,BLK 801A TO 801C WEST COAST CRESCENT,0,0,0,1
C40M,BLK 801 WEST COAST CRESCENT,1,1,0,1
CC10,BLK 43/45 CHAI CHEE STREET,0,0,0,1
CC11,BLK 50/54 CHAI CHEE STREET,0,0,0,1
CC12,BLK 11 CHAI CHEE ROAD,1,1,0,1
CCKC,BLK 309 CHOA CHU KANG AVENUE 4,1,1,0,1
CK10,BLK 227A CHOA CHU KANG CENTRAL,1,1,0,1
CK11,BLK 287A CHOA CHU KANG AVENUE 2,1,1,0,1
CK12,BLK 409/413 CHOA CHU KANG AVENUE 3,0,0,0,1
CK13,BLK 414-420 CHOA CHU KANG AVENUE 4,0,0,0,1
CK14,BLK 278/287 CHOA CHU KANG AVENUE 2/3,0,0,0,1
CK15,BLK 288/295 CHOA CHU KANG AVENUE 2/3,0,0,0,1
CK16,BLK 401/408 CHOA CHU KANG AVENUE 3,0,0,0,1
CK17,BLK 421/428 CHOA CHU KANG AVENUE 4,0,0,0,1
CK18,BLK 130/132 CHOA CHU KANG AVENUE 1,0,0,0,1
CK19,BLK 133/134 TECK WHYE LANE,0,0,0,1
CK20,"BLK 429, 438-441 CHOA CHU KANG AVENUE 4",0,0,0,1
CK22,BLK 343A CHOA CHU KANG LOOP,1,1,0,1
CK23,BLK 430-437 CHOA CHU KANG AVENUE 4,0,0,0,1
CK24,BLK 350-351 CHOA CHU KANG CENTRAL,0,0,0,1
CK25,BLK 352-355 CHOA CHU KANG CENTRAL,0,0,0,1
CK28,BLK 276A CHOA CHU KANG AVENUE 2,1,1,0,1
CK29,BLK 276/277 CHOA CHU KANG AVENUE 2,0,0,0,1
CK30,BLK 248/250 CHOA CHU KANG AVENUE 2,0,0,0,1
CK31,BLK 251A CHOA CHU KANG AVENUE 2,1,1,0,1
CK32,BLK 253A CHOA CHU KANG AVENUE 1,1,1,0,1
CK33,BLK 502A CHOA CHU KANG STREET 51,1,1,0,1
CK34,BLK 511A CHOA CHU KANG STREET 51,1,1,0,1
CK35,BLK 513A CHOA CHU KANG STREET 51,1,1,0,1
CK36,BLK 527A CHOA CHU KANG STREET 51,1,1,0,1
CK37,BLK 552A CHOA CHU KANG STREET 52,1,1,0,1
CK38,BLK 541A CHOA CHU KANG STREET 52,1,1,0,1
CK39,BLK 559A CHOA CHU KANG NORTH 6,1,1,0,1
CK3A,BLK 118A TECK WHYE LANE,1,1,0,1
CK40,BLK 567A CHOA CHU KANG STREET 52,1,1,0,1
CK41,BLK 708A CHOA CHU KANG STREET 53,1,1,0,1
CK42,BLK 754A CHOA CHU KANG NORTH 5,1,1,0,1
CK44,BLK 762A CHOA CHU KANG NORTH 5,1,1,0,1
CK45,BLK 771A CHOA CHU KANG STREET 54,1,1,0,1
CK46,BLK 792A CHOA CHU KANG NORTH 6,1,1,0,1
CK47,BLK 787A CHOA CHU KANG DRIVE,1,1,0,1
CK48,BLK 604A CHOA CHU KANG STREET 62,1,1,0,1
CK49,BLK 610A CHOA CHU KANG STREET 62,1,1,0,1
CK50,BLK 611A CHOA CHU KANG STREET 62,1,1,0,1
CK51,BLK 621A CHOA CHU KANG NORTH 7,1,1,0,1
CK52,BLK 659A/660A/661A CHOA CHU KANG CRESCENT,1,1,0,1
CK53,BLK 668A CHOA CHU KANG CRESCENT,1,1,0,1
CK54,BLK 638-643 CHOA CHU KANG STREET 64,1,1,0,1
CK55,BLK 631-637 & 636A CHOA CHU KANG NORTH 6,1,1,0,1
CK56,BLK 675A CHOA CHU KANG CRESCENT,1,1,1,1
CK57,BLK 669A CHOA CHU KANG CRESCENT,1,1,0,1
CK58,BLK 678A CHOA CHU KANG CRESCENT,1,1,0,1
CK59,BLK 297A CHOA CHU KANG AVENUE 2,1,1,1,1
CK60,BLK 683 CHOA CHU KANG CRESCENT,1,1,0,1
CK61,BLK 686 CHOA CHU KANG CRESCENT,1,1,1,1
CK62,BLK 687 CHOA CHU KANG DRIVE,1,1,0,1
CK63,BLK 689 CHOA CHU KANG CRESCENT,1,1,1,1
CK64,BLK 692 CHOA CHU KANG CRESCENT,1,1,1,1
CK65,"BLK 535,536 AND 537 CHOA CHU KANG STREET 51",0,0,0,1
CK66,BLK 573A CHOA CHU KANG STREET 52,1,1,1,1
CK6A,BLK 146A 146A TECK WHYE AVENUE,1,1,0,1
CK70,BLK 476 CHOA CHU KANG AVENUE 5,1,1,0,1
CK71,BLK 488 CHOA CHU KANG AVENUE 5,1,1,0,1
CK72,BLK 489 CHOA CHU KANG AVENUE 5,1,1,0,1
CK73,BLK 801 KEAT HONG CLOSE,1,1,0,1
CK74,BLK 805 KEAT HONG CLOSE,1,1,0,1
CK75,BLK 809 CHOA CHU KANG AVENUE 1,1,1,0,1
CK76,BLK 810 CHOA CHU KANG AVENUE 7,1,1,0,1
CK77,BLK 815 CHOA CHU KANG AVENUE 7,1,1,0,1
CK78,817 KEAT HONG LINK,1,1,1,1
CK79,BLK 819 KEAT HONG LINK,1,1,1,1
CK8A,BLK 203A CHOA CHU KANG AVENUE 1/CENTRAL,1,1,0,1
CK9A,BLK 228-239 CHOA CHU KANG CENTRAL,0,0,0,1
CKM1,BLK 429A CHOA CHU KANG AVENUE 4,1,1,0,1
CKM2,BLK 625A CHOA CHU KANG STREET 62,1,1,0,1
CKM3,BLK 445A CHOA CHU KANG AVENUE 4,1,1,0,1
CKM4,BLK 474A CHOA CHU KANG AVENUE 3,1,1,0,1
CKM5,BLK 450A CHOA CHU KANG AVENUE 4,1,1,0,1
CKM6,BLK 462A CHOA CHU KANG AVENUE 4,1,1,0,1
CKM7,BLK 483A CHOA CHU KANG AVENUE 5,1,1,0,1
CKM8,BLK 486A CHOA CHU KANG AVENUE 5,1,1,0,1
CKM9,BLK 297B CHOA CHU KANG AVENUE 2,1,1,0,1
CKT1,BLK BETWEEN 404 & 426 CHOA CHU KANG AVENUE 1/4,0,0,0,1
CKT2,BLK 302 CHOA CHU KANG LOOP,0,0,0,1
CLNA,BLK 210 CLEMENTI AVENUE 6,1,1,0,1
CLRG,312 CLEMENTI AVENUE 4,1,1,0,1
CLTR,BLK 311 CLEMENTI AVENUE 4,1,1,0,1
CR1A,BLK 2 BEACH ROAD,0,0,0,1
CR1B,BLK 3 BEACH ROAD,0,0,0,1
CR29,BLK 29/30 KELANTAN LANE,0,0,0,1
CR30,BLK 639/640 ROWELL COURT,0,0,0,1
CR31,BLK 632/633/635 VEERASAMY ROAD,0,0,0,1
CTM1,BLK 441 COMMONWEALTH AVENUE WEST,1,1,0,1
CVBK,BLK 8C BOON KENG ROAD,1,1,0,1
DRM1,BLK 104C DEPOT ROAD,1,1,0,1
DRM2,BLK 112C DEPOT ROAD,1,1,0,1
DRM3,108A DEPOT ROAD,1,1,0,1
DRM4,BLK 105 DEPOT ROAD,1,1,0,1
DRM5,BLOCK 110 DEPOT ROAD,1,1,0,1
DSR1,BLK 31A MARGARET DRIVE,1,1,1,1
DSR1,BLK 31A MARGARET DRIVE,1,1,1,1
DSR1,BLK 31A MARGARET DRIVE,1,1,1,1
DSR2,BLK 37A MARGARET DRIVE,1,1,0,1
DSR2,BLK 37A MARGARET DRIVE,1,1,0,1
DSR2,BLK 37A MARGARET DRIVE,1,1,0,1
DSRL,BLK 38A MARGARET DRIVE,0,0,0,1
DSRL,BLK 38A MARGARET DRIVE,0,0,0,1
DSRL,BLK 38A MARGARET DRIVE,0,0,0,1
DUXM,BLK 1 CANTONMENT ROAD,1,1,0,1
DUXM,BLK 1 CANTONMENT ROAD,1,1,0,1
DUXM,BLK 1 CANTONMENT ROAD,1,1,0,1
DWSO,BLK 40 & 41 MARGARET DRIVE,1,1,0,1
DWSO,BLK 40 & 41 MARGARET DRIVE,1,1,0,1
DWSO,BLK 40 & 41 MARGARET DRIVE,1,1,0,1
DWSP,BLK 95A DAWSON ROAD,1,1,1,1
DWSP,BLK 95A DAWSON ROAD,1,1,1,1
DWSP,BLK 95A DAWSON ROAD,1,1,1,1
DWST,BLK 89A DAWSON ROAD,1,1,0,1
DWST,BLK 89A DAWSON ROAD,1,1,0,1
DWST,BLK 89A DAWSON ROAD,1,1,0,1
DWSV,BLK 85 DAWSON ROAD,1,1,0,1
DWSV,BLK 85 DAWSON ROAD,1,1,0,1
DWSV,BLK 85 DAWSON ROAD,1,1,0,1
DWVT,BLK 78A DAWSON ROAD,1,1,1,1
DWVT,BLK 78A DAWSON ROAD,1,1,1,1
DWVT,BLK 78A DAWSON ROAD,1,1,1,1
DWVT,BLK 78A DAWSON ROAD,1,1,1,1
ECM2,BLK 39 EUNOS ROAD 2,1,1,0,1
ECML,"BLK 34 TO 36, 37A TO 37C EUNOS CRESCENT/ EUNOS ROAD 2",0,0,0,1
FR2C,BLK 3/4 QUEENS ROAD,1,1,0,1
FR2C,BLK 3/4 QUEENS ROAD,1,1,0,1
FR2C,BLK 3/4 QUEENS ROAD,1,1,0,1
FR3M,BLK 8A EMPRESS ROAD,1,1,1,1
FR4M,BLK 6A FARRER ROAD,1,1,0,1
FR4M,BLK 6A FARRER ROAD,1,1,0,1
FR4M,BLK 6A FARRER ROAD,1,1,0,1
G20L,"BLK 220A TO B, 221A TO B TENGAH GARDEN WALK",0,0,0,1
GE1A,BLK 99-106/111-112 ALJUNIED CRESCENT,0,0,0,1
GE1A,BLK 99-106/111-112 ALJUNIED CRESCENT,0,0,0,1
GE1A,BLK 99-106/111-112 ALJUNIED CRESCENT,0,0,0,1
GE1B,BLK 114-117 ALJUNIED AVENUE 2,0,0,0,1
GE1C,BLK 119 ALJUNIED CRESCENT,0,0,0,1
GE1F,BLK 107-108 ALJUNIED CRESCENT,0,0,0,1
GE1F,BLK 107-108 ALJUNIED CRESCENT,0,0,0,1
GE1F,BLK 107-108 ALJUNIED CRESCENT,0,0,0,1
GE1G,BLK 95 & 113 ALJUNIED CRESCENT,0,0,0,1
GE1G,BLK 95 & 113 ALJUNIED CRESCENT,0,0,0,1
GE1G,BLK 95 & 113 ALJUNIED CRESCENT,0,0,0,1
GEML,BLK 118 ALJUNIED AVENUE 2,0,0,0,1
GM1A,BLK 2A GHIM MOH ROAD,1,1,0,1
GM1A,BLK 2A GHIM MOH ROAD,1,1,0,1
GM1A,BLK 2A GHIM MOH ROAD,1,1,0,1
GM1M,31A GHIM MOH LINK,1,1,0,1
GM2A,BLK 8A GHIM MOH ROAD,1,1,0,1
GM6A,BLK 13A GHIM MOH ROAD,1,1,0,1
GM6B,BLK 16A GHIM MOH ROAD,1,1,0,1
GMLM,BLK 24 GHIM MOH LINK,1,1,0,1
GSML,BLK 2 GEYLANG SERAI,0,0,0,1
H3BL,"BLK 991A TO 991B,992A TO 992B BUANGKOK LINK",0,0,0,1
H3DL,"BLK 998A TO 998B,999A TO 999B BUANGKOK CRESCENT",0,0,0,1
H87L,BLK 950 TO 976 HOUGANG AVENUE 9 /STREET 91,0,0,0,1
